"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","CMD_harvest","branch_number","CMD_1mon","CMD_12mon","CMD_3mon","CMD_6mon","CMD_9mon","CMD_10mon","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","harvest_index","root_number_commercial","stake_plant","planted_number_plot","height","harvest_number","root_skin_color1_3","root_plant_number","root_number","root_rot_number","germinated_number_plot","starch_content","starch_yield_ha"
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_HL-S14_70",3,70,8,7,"test"," (Operator: lizbethpino, Time: )","HL-S14","test",3.1875,0.333333333,1,NA,1.466666667,NA,NA,3.1875,111,18.88888889,NA,NA,0.653846154,NA,NA,25,176,NA,NA,NA,NA,NA,NA,21,3.9666666669
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_HLS15_80",3,80,9,8,"test"," (Operator: lizbethpino, Time: )","HLS15","test",4,0,1,NA,1.176470588,NA,NA,4,196,28.88888889,NA,NA,0.65,NA,NA,25,196,NA,NA,NA,NA,NA,NA,17.6,5.08444444464
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen","92/0057,920057,I920057,TMS 92/0057,TMS920057,TMS-I920057","2021100MDAYT_phuy_rep3_IITA-TMS-IBA920057_25",3,25,3,7,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA920057","test",1,0,1,NA,1,NA,NA,1,269.6666667,17.77777778,NA,NA,0.484848485,NA,NA,25,269.6666667,NA,NA,NA,NA,NA,NA,19.3,3.43111111154
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen","97/2205,I972205,TMS 97/2205,TMS972205,TMS-I972205","2021100MDAYT_phuy_rep3_IITA-TMS-IBA972205_63",3,63,7,9,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA972205","test",1,0.333333333,1,NA,1,NA,NA,1,46.33333333,22.22222222,NA,NA,0.666666667,NA,NA,25,200,NA,NA,NA,NA,NA,NA,15,3.333333333
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen","97/2205,I972205,TMS 97/2205,TMS972205,TMS-I972205","2021100MDAYT_phuy_rep3_IITA-TMS-IBA972205_71",3,71,8,8,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA972205","test",1,1.333333333,1,NA,1,NA,NA,1,62,38.88888889,NA,NA,0.585284281,NA,NA,25,201.6666667,NA,NA,NA,NA,NA,NA,13,5.0555555557
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021100MDAYT_phuy_rep3_IITA-TMS-IBA980581_36",3,36,4,9,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,0.666666667,1,NA,1,NA,NA,1,189,12.66666667,NA,NA,0.53271028,NA,NA,25,189,NA,NA,NA,NA,NA,NA,18.5,2.34333333395
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_KM140_62",3,62,7,8,"check"," (Operator: lizbethpino, Time: )","KM140","test",3.8,0,1.15,NA,1.35,NA,NA,3.8,177.6666667,23.33333333,NA,NA,0.606936416,NA,NA,25,177.6666667,NA,NA,NA,NA,NA,NA,19,4.4333333327
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_KM419_35",3,35,4,8,"check"," (Operator: lizbethpino, Time: )","KM419","test",3,0.666666667,2.65,NA,2,NA,NA,3,31,22.22222222,NA,NA,0.625,NA,NA,25,143,NA,NA,NA,NA,NA,NA,20.8,4.62222222176
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_KM505-4_81",3,81,9,9,"test"," (Operator: lizbethpino, Time: )","KM505-4","test",2.9,0.333333333,1.157894737,NA,1.55,NA,NA,2.9,62.66666667,22.22222222,NA,NA,0.64516129,NA,NA,25,204.3333333,NA,NA,NA,NA,NA,NA,17.2,3.82222222184
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_KM505-54_26",3,26,3,8,"test"," (Operator: lizbethpino, Time: )","KM505-54","test",2.944444444,0,1.315789474,NA,1.263157895,NA,NA,2.944444444,161.3333333,24.44444444,NA,NA,0.6875,NA,NA,25,161.3333333,NA,NA,NA,NA,NA,NA,17.8,4.35111111032
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_KM94-1_45",3,45,5,9,"test"," (Operator: lizbethpino, Time: )","KM94-1","test",1.941176471,0,1.166666667,NA,1.333333333,NA,NA,1.941176471,154.3333333,13.33333333,NA,NA,0.75,NA,NA,25,154.3333333,NA,NA,NA,NA,NA,NA,25.9,3.45333333247
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_KM94_16",3,16,2,7,"check"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",2.444444444,0,1.111111111,NA,1.111111111,NA,NA,2.444444444,247.3333333,31.11111111,NA,NA,0.660377358,NA,NA,25,247.3333333,NA,NA,NA,NA,NA,NA,22.5,6.99999999975
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen","GBAZEKOUTE,OBAMA,TME 419","2021100MDAYT_phuy_rep3_TMEB419_8",3,8,1,8,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",1.263157895,0,1.1,NA,1.105263158,NA,NA,1.263157895,213.3333333,16,NA,NA,0.473684211,NA,NA,25,213.3333333,NA,NA,NA,NA,NA,NA,17.5,2.8
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_VN19-1432_34",3,34,4,7,"test"," (Operator: lizbethpino, Time: )","VN19-1432","test",1.2,2,1.05,NA,1,NA,NA,1.2,173.6666667,24.22222222,NA,NA,0.511737089,NA,NA,25,274,NA,NA,NA,NA,NA,NA,17,4.1177777774
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_VN19-1572_27",3,27,3,9,"test"," (Operator: lizbethpino, Time: )","VN19-1572","test",1.416666667,2,1.076923077,NA,1.083333333,NA,NA,1.416666667,148.6666667,8.888888889,NA,NA,0.363636364,NA,NA,25,222.6666667,NA,NA,NA,NA,NA,NA,NA,NA
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_VN19-1805_9",3,9,1,9,"test"," (Operator: lizbethpino, Time: )","VN19-1805","test",1.166666667,0,1.052631579,NA,1,NA,NA,1.166666667,229.3333333,4.444444444,NA,NA,0.153846154,NA,NA,25,229.3333333,NA,NA,NA,NA,NA,NA,15.5,0.68888888882
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_VN19-2741_17",3,17,2,8,"test"," (Operator: lizbethpino, Time: )","VN19-2741","test",1.705882353,0,1.058823529,NA,1,NA,NA,1.705882353,225,33.33333333,NA,NA,0.641025641,NA,NA,25,225,NA,NA,NA,NA,NA,NA,14,4.6666666662
2021,"2021100MDAYT_phuy","2021100MDAYT_phuy",3,5,"2021-January-27","2021-December-01","Phu Yen",NA,"2021100MDAYT_phuy_rep3_VN19-442_53",3,53,6,8,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",1.117647059,0,1.105263158,NA,1,NA,NA,1.117647059,188.3333333,16.44444444,NA,NA,0.649122807,NA,NA,25,188.3333333,NA,NA,NA,NA,NA,NA,18,2.9599999992
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep1_13SA05_10",1,10,2,4,"test"," (Operator: lizbethpino, Time: )","13SA05","test",NA,2.33,NA,NA,NA,NA,NA,NA,145,17.29166667,NA,8.3,NA,NA,1.67,NA,292,6,NA,8,48,NA,NA,27.8,4.80708333426
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep1_AR18-1_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",NA,2,NA,NA,NA,NA,NA,NA,177,18.75,NA,6,NA,NA,1.33,NA,349,4,NA,9.5,38,NA,NA,25.7,4.81875
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep1_AR35-1_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",NA,2,NA,NA,NA,NA,NA,NA,200,6.25,NA,3,NA,NA,2,NA,385,6,NA,5.833333333,35,NA,NA,25.9,1.61875
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep1_AR9-48_11",1,11,2,5,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",NA,2.33,NA,NA,NA,NA,NA,NA,200,12.5,NA,6,NA,NA,2,NA,375,6,NA,7.166666667,43,NA,NA,28,3.5
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep1_BK_7",1,7,2,1,"test"," (Operator: lizbethpino, Time: )","BK","test",NA,2,NA,NA,NA,NA,NA,NA,167,22.91666667,NA,11,NA,NA,1.67,NA,335,6,NA,10,60,NA,NA,27.5,6.30208333425
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep1_CR25-4_12",1,12,2,6,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",NA,2,NA,NA,NA,NA,NA,NA,170,14.58333333,NA,7,NA,NA,1,NA,345,6,NA,8.833333333,53,NA,NA,27.2,3.96666666576
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La","97/2205,I972205,TMS 97/2205,TMS972205,TMS-I972205","2021101MDAYT_sola_rep1_IITA-TMS-IBA972205_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA972205","test",NA,2,NA,NA,NA,NA,NA,NA,228,2.5,NA,1,NA,NA,1.67,NA,427,5,NA,0.8,4,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021101MDAYT_sola_rep1_IITA-TMS-IBA980581_9",1,9,2,3,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",NA,2,NA,NA,NA,NA,NA,NA,143,4.6875,NA,1.5,NA,NA,1.67,NA,334,4,NA,5,20,NA,NA,17.9,0.8390625
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep1_KM419_6",1,6,1,6,"check"," (Operator: lizbethpino, Time: )","KM419","test",NA,1.33,NA,NA,NA,NA,NA,NA,182,28.4375,NA,9.1,NA,NA,2,NA,305,4,NA,10.75,43,NA,NA,24.9,7.0809375
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep1_KM94_8",1,8,2,2,"check"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",NA,2,NA,NA,NA,NA,NA,NA,222,28.125,NA,13.5,NA,NA,2,NA,324,6,NA,10.5,63,NA,NA,26.6,7.48125
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep1_Rayong11_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","Rayong11","test",NA,2.67,NA,NA,NA,NA,NA,NA,222,27.29166667,NA,13.1,NA,NA,1.67,NA,355,6,NA,10.5,63,NA,NA,28.8,7.86000000096
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La","GBAZEKOUTE,OBAMA,TME 419","2021101MDAYT_sola_rep1_TMEB419_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",NA,1,NA,NA,NA,NA,NA,NA,207,20.625,NA,9.9,NA,NA,1.33,NA,357,6,NA,10,60,NA,NA,26.4,5.445
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep2_13SA05_19",2,19,4,1,"test"," (Operator: lizbethpino, Time: )","13SA05","test",NA,2,NA,NA,NA,NA,NA,NA,158,18.54166667,NA,8.9,NA,NA,2,NA,294,6,NA,7.666666667,46,NA,NA,26.7,4.95062500089
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep2_AR18-1_22",2,22,4,4,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",NA,2.33,NA,NA,NA,NA,NA,NA,148,7,NA,2.8,NA,NA,1.33,NA,362,5,NA,5.2,26,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep2_AR35-1_13",2,13,3,1,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",NA,3,NA,NA,NA,NA,NA,NA,157,4.166666667,NA,2,NA,NA,2,NA,367,6,NA,5.666666667,34,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep2_AR9-48_14",2,14,3,2,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",NA,2,NA,NA,NA,NA,NA,NA,192,10.83333333,NA,5.2,NA,NA,2,NA,342,6,NA,6.666666667,40,NA,NA,26.4,2.85999999912
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep2_BK_17",2,17,3,5,"test"," (Operator: lizbethpino, Time: )","BK","test",NA,3,NA,NA,NA,NA,NA,NA,124,14.375,NA,6.9,NA,NA,1,NA,327,6,NA,8.333333333,50,NA,NA,25.3,3.636875
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep2_CR25-4_23",2,23,4,5,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",NA,2.33,NA,NA,NA,NA,NA,NA,167,6.25,NA,3,NA,NA,1.33,NA,372,6,NA,4.333333333,26,NA,NA,26.7,1.66875
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La","97/2205,I972205,TMS 97/2205,TMS972205,TMS-I972205","2021101MDAYT_sola_rep2_IITA-TMS-IBA972205_18",2,18,3,6,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA972205","test",NA,2,NA,NA,NA,NA,NA,NA,198,NA,NA,0,NA,NA,1.67,NA,395,6,NA,0,0,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021101MDAYT_sola_rep2_IITA-TMS-IBA980581_20",2,20,4,2,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",NA,2,NA,NA,NA,NA,NA,NA,153,NA,NA,0,NA,NA,2,NA,357,5,NA,0,0,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep2_KM419_15",2,15,3,3,"check"," (Operator: lizbethpino, Time: )","KM419","test",NA,2.33,NA,NA,NA,NA,NA,NA,156,23.33333333,NA,11.2,NA,NA,2,NA,243,6,NA,10,60,NA,NA,20.7,4.82999999931
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep2_KM94_16",2,16,3,4,"check"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",NA,2,NA,NA,NA,NA,NA,NA,200,39.58333333,NA,19,NA,NA,1.33,NA,347,6,NA,11.33333333,68,NA,NA,27.9,11.04374999907
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep2_Rayong11_24",2,24,4,6,"test"," (Operator: lizbethpino, Time: )","Rayong11","test",NA,2.33,NA,NA,NA,NA,NA,NA,200,23.95833333,NA,11.5,NA,NA,1.33,NA,374,6,NA,9.166666667,55,NA,NA,29.8,7.13958333234
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La","GBAZEKOUTE,OBAMA,TME 419","2021101MDAYT_sola_rep2_TMEB419_21",2,21,4,3,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",NA,1,NA,NA,NA,NA,NA,NA,202,23.75,NA,11.4,NA,NA,1.67,NA,342,6,NA,8.666666667,52,NA,NA,26.2,6.2225
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep3_13SA05_30",3,30,5,6,"test"," (Operator: lizbethpino, Time: )","13SA05","test",NA,2.67,NA,NA,NA,NA,NA,NA,105,25.41666667,NA,12.2,NA,NA,2,NA,332,6,NA,10.83333333,65,NA,NA,27.5,6.98958333425
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep3_AR18-1_35",3,35,6,5,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",NA,2,NA,NA,NA,NA,NA,NA,147,5,NA,2,NA,NA,1.33,NA,310,5,NA,5,25,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep3_AR35-1_34",3,34,6,4,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",NA,3,NA,NA,NA,NA,NA,NA,137,2.083333333,NA,1,NA,NA,1.67,NA,329,6,NA,3.5,21,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep3_AR9-48_33",3,33,6,3,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",NA,2,NA,NA,NA,NA,NA,NA,193,2.083333333,NA,1,NA,NA,1.67,NA,350,6,NA,2.5,15,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep3_BK_27",3,27,5,3,"test"," (Operator: lizbethpino, Time: )","BK","test",NA,2.33,NA,NA,NA,NA,NA,NA,142,14.58333333,NA,7,NA,NA,1.33,NA,320,6,NA,9.333333333,56,NA,NA,26.7,3.89374999911
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep3_CR25-4_25",3,25,5,1,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",NA,2.33,NA,NA,NA,NA,NA,NA,147,10.41666667,NA,5,NA,NA,1.67,NA,342,6,NA,6.5,39,NA,NA,26.9,2.80208333423
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La","97/2205,I972205,TMS 97/2205,TMS972205,TMS-I972205","2021101MDAYT_sola_rep3_IITA-TMS-IBA972205_32",3,32,6,2,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA972205","test",NA,1.77,NA,NA,NA,NA,NA,NA,200,NA,NA,0,NA,NA,1.33,NA,355,6,NA,0,0,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021101MDAYT_sola_rep3_IITA-TMS-IBA980581_29",3,29,5,5,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",NA,1.67,NA,NA,NA,NA,NA,NA,150,10.41666667,NA,5,NA,NA,2,NA,365,6,NA,6,36,NA,NA,NA,NA
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep3_KM419_28",3,28,5,4,"check"," (Operator: lizbethpino, Time: )","KM419","test",NA,2,NA,NA,NA,NA,NA,NA,150,15.5,NA,6.2,NA,NA,1.67,NA,282,5,NA,6.8,34,NA,NA,25.9,4.0145
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep3_KM94_36",3,36,6,6,"check"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",NA,2,NA,NA,NA,NA,NA,NA,217,22.91666667,NA,11,NA,NA,1.67,NA,364,6,NA,9.333333333,56,NA,NA,26.2,6.00416666754
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La",NA,"2021101MDAYT_sola_rep3_Rayong11_26",3,26,5,2,"test"," (Operator: lizbethpino, Time: )","Rayong11","test",NA,2.67,NA,NA,NA,NA,NA,NA,213,30.20833333,NA,14.5,NA,NA,1.67,NA,309,6,NA,9.166666667,55,NA,NA,26,7.8541666658
2021,"2021101MDAYT_sola","2021101MDAYT_sola",4,4,"2021-March-29","2022-January-06","Son La","GBAZEKOUTE,OBAMA,TME 419","2021101MDAYT_sola_rep3_TMEB419_31",3,31,6,1,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",NA,2.02,NA,NA,NA,NA,NA,NA,100,16.66666667,NA,8,NA,NA,1.67,NA,359,6,NA,7.666666667,46,NA,NA,22.1,3.68333333407
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep1_AR18-1_15",1,15,2,3,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,1.666666667,1,NA,1,NA,NA,1,101.3333333,18.75,NA,NA,0.519230769,NA,NA,25,172,NA,NA,NA,NA,NA,23,21.5,4.03125
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep1_AR35-1_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,2.666666667,1,NA,1,NA,NA,1,93.33333333,28.64583333,NA,NA,0.578947368,NA,NA,25,192.6666667,NA,NA,NA,NA,NA,25,19.7,5.64322916601
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep1_AR42-4_25",1,25,3,1,"test"," (Operator: lizbethpino, Time: )","AR42-4","test",1,1.333333333,1,NA,1,NA,NA,1,142.3333333,25.52083333,NA,NA,0.620253165,NA,NA,25,163,NA,NA,NA,NA,NA,25,27.9,7.12031249907
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep1_AR9-48_16",1,16,2,4,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,1.666666667,1,NA,1,NA,NA,1,100.6666667,32.46527778,NA,NA,0.651567944,NA,NA,25,139.3333333,NA,NA,NA,NA,NA,25,27.4,8.89548611172
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep1_CR13-8_27",1,27,3,3,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,1,1,NA,1,NA,NA,1,164.3333333,21.70138889,NA,NA,0.516528926,NA,NA,25,182.3333333,NA,NA,NA,NA,NA,25,27.1,5.88107638919
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep1_CR24-16_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,1,NA,NA,1,134.6666667,30.38194444,NA,NA,0.645756458,NA,NA,25,134.6666667,NA,NA,NA,NA,NA,24,29.9,9.08420138756
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep1_CR25-4_14",1,14,2,2,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",1,0,1,NA,1,NA,NA,1,154,18.40277778,NA,NA,0.490740741,NA,NA,25,154,NA,NA,NA,NA,NA,25,22.4,4.12222222272
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep1_CR27-20_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,2,1,NA,1,NA,NA,1,98.33333333,20.48611111,NA,NA,0.595959596,NA,NA,25,145,NA,NA,NA,NA,NA,16,28,5.7361111108
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai","CR52A-4","2021103MDAYT_quan_rep1_CR52A-4_13",1,13,2,1,"test"," (Operator: lizbethpino, Time: )","CR52A4","test",1,2.666666667,1,NA,1,NA,NA,1,62,26.5625,NA,NA,0.504950495,NA,NA,25,179.3333333,NA,NA,NA,NA,NA,25,29.6,7.8625
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep1_IBA972205_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","IBA972205","test",1,2.333333333,1,NA,1,NA,NA,1,89.66666667,13.88888889,NA,NA,0.4,NA,NA,25,154,NA,NA,NA,NA,NA,24,15,2.0833333335
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021103MDAYT_quan_rep1_IBA980581_39",1,39,4,3,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,1.333333333,1,NA,1,NA,NA,1,155.3333333,25.34722222,NA,NA,0.51048951,NA,NA,25,155.3333333,NA,NA,NA,NA,NA,25,24,6.0833333328
